item_id,has_error,handwriting_style,image_quality,question_sha256,reference_answer_sha256,item_content_sha256,perception_entropy,reasoning_entropy,transcription_correct,grading_correct,n_transcription_parse_failures,n_grading_parse_failures,k_transcription,model_id,transcription_prompt_sha256,grading_prompt_sha256,dataset_id,dataset_revision,dataset_split,selection_seed,source_row_index,alignment_status,in_audit_union,audit_sources,audit_selection_reason
107,False,True,True,b748d8be57ef22c0834bcb91c48ad00b81af70f31e917c9eaa4b6e434c051f4d,b95f1c8a3b6e8e8bcb6b631e073b8c3b5ed8867f046fe5b2ac99957389dd72ef,6e376b40c8fe21b6edeeff8138a4a481f7dcfe987fb0f8346119deafcbf40623,1.6094379124341005,0.0,False,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census|v2_high_priority,targeted audit set; NOT an IID sample of the 300
108,True,True,False,fb8297f4c80c96d4e44c2378326884a08f7a1b864810c33edf60443d3e07d1ad,00b4a91243bd1640c032c4be9680dcd3b709ab0b20a92b70003070fd3c2e2e4d,21e80143e58d9c4cd017ae6720c39edb05851a401eb2af6a6ec1fcb986d2be2e,1.6094379124341005,0.5004024235381879,False,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census|v2_high_priority,targeted audit set; NOT an IID sample of the 300
109,False,False,False,2c603e87cd48f4a38ef08b19c2d16977ba31c89380172c2bea44a69aa51bbf24,3b7f06bc562c897837a2ef6da2d3fd64019ccf0e73295bdc7d3fcf5e66454a4f,224f110c99fc8c621a1020dc71f1a7eed965f79f15c099ce5c0423569444d943,0.5004024235381879,0.6730116670092565,True,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,False,,
110,False,True,True,1a599629d2cbcdaacb6cda8e9453a3306932d2fb199610287dae25e4a546b428,00cfa4e7f5aaffd65fccf8a6d5db5b3bd4547d243894a66491d35b0b38705b60,6e25b4aa09e40664c6fb3079457171148a7c74fdaed95cebfa6b439f454f22dc,0.5004024235381879,0.0,True,False,1,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v1_correct_spotcheck,targeted audit set; NOT an IID sample of the 300
111,False,True,True,57f3f7ce3464c15dd21e9c429c56805dd01b930de7470a594fd7517da7599cdd,f0158740641bf508dae43765fe955b96fe5b7e15a4fa5e586785d5acdf237059,daf5982cbafd9d512e3a4e85f2363172c60c0ca6820254307d52705ca2ce9697,1.3321790402101223,0.5004024235381879,False,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,False,,
112,False,True,False,1ea2a3119afe608742114335700331a31fc181c68bf8599815f354186b65e34e,4deb61bcb1fd413929f4c355befae1000df3e0983f2742e0987de6e12b459f71,b52aee9196a87e5d2f52ef48ff034ae44e7748ca9118cfb333b5e91542ad9c52,1.0549201679861442,0.6730116670092565,False,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v1_correct_spotcheck|v2_high_priority,targeted audit set; NOT an IID sample of the 300
113,False,True,True,804cbf721a85bcc379b803dba9277422177df239b35a229441c1ef0577af517a,b891e9f95a41a9c0548968f7d81d16d45aa54df4616221922c9c70b8f8a2355e,1fb7b08ac46f5f915b642ffbaa2664e6824560307765093c26399bcd12883e94,0.5004024235381879,0.6730116670092565,True,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v1_correct_spotcheck,targeted audit set; NOT an IID sample of the 300
114,False,True,True,92429db705d9a1cf65d2f1bb26011f8e842c25e5033fb9ac283d4fd9a33416b5,a5a504e23beebf0677deb58ed8180740c5810f15794941fa61095ab8cdc0d6e0,c93d1f3bf75b1d826d05d7110b154ae82c2a60e33f456ad1fedcc6fa68af4a16,1.6094379124341005,0.0,False,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v1_correct_spotcheck|v2_high_priority,targeted audit set; NOT an IID sample of the 300
115,True,True,True,9a0d205194f07ec7198814f766296d3052a5a7752b4cf78c15441540da54ba14,2a11bf64265eccd46521078c074b4650e351cc74e121b6643e1f6720db261211,4a2377e16e9b38f6ffcb3cb5cc5163dfb73503dabe780e99aaee1cfa39dc39c5,1.6094379124341005,0.0,True,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,False,,
116,False,True,True,c1374574213ecbf8943e75cbcc1966f2adcf23a55cafbb47c0ea548a135b775c,64b59bce04eefdac8fe656bf3412d191def6262803ab06d7accb1f1255ec471e,c91d25d0326fefd37a10cb74effdefbaf0cd083efbb32fd133bbec271db95d67,0.5004024235381879,0.0,True,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v2_high_priority,targeted audit set; NOT an IID sample of the 300
117,True,False,False,662e8dbc4f633e009f24fbd48c4473125d8844aab4c499fbf4a2d9a3ce2eade0,3bd0a2ca31c6f3834731341b0f838a361530f6fe458c8137f3e537af6f77baf0,6b55fa4111ae8a8e533965e00cfeebbaff47afb709d496148e5040fb9e877d1d,0.9502705392332348,0.5004024235381879,False,True,1,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v1_correct_spotcheck|v2_high_priority,targeted audit set; NOT an IID sample of the 300
118,False,True,False,8e93491bd278ffdb0a0fc1d496f3f68c3e5890fe331f535ffb4540400a4ef217,737536e33150664822c19aaa26a8f843f0386edfae4ee3f3148acdd865832470,65cf9c832208bdab4bbd4cb9c4823e11093618a1d06118ceac28bf64433bd362,1.6094379124341005,0.0,False,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,False,,
119,False,True,False,db7d37e72a2a12af3cbe49365c380a2c95dffca7d8e64e7927d81b7cf16385d6,933e5f04014382229d35ebe63a209ca36cdeed178216d68628eb57fe30716866,0263126b9126d3815c5f19390389f05d978b4225c69b6674d05bde4be0e18280,0.9502705392332348,0.5004024235381879,False,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census,targeted audit set; NOT an IID sample of the 300
120,True,True,True,54bc57f7cf3fa2bf7177cbdc19714ce8839744f27b6fc44d8f3656f86047c381,c75ac59df940333426340a25c5c2403d6bba80feedcd74722b929bca5abcf899,475dacaef269ba6dfb1bbca7e28eb8289d705b48dc9014e421965e2b178ac005,0.5004024235381879,0.0,False,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census|v2_high_priority,targeted audit set; NOT an IID sample of the 300
121,True,True,True,6191295f03dc4e75ead6b9977ef3c7350c190e3355372b15abfe0df4e86530e5,bc152dd875b5127d1f4beb700635f2d9de060c6238e6832f5f359528feb3d9b4,e4bd2fa88c4837aec2f6ebd3e316eac16426d35456a2a4f0dd7ce5db23738b26,1.3321790402101223,0.5004024235381879,True,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v1_correct_spotcheck,targeted audit set; NOT an IID sample of the 300
122,True,True,True,83713858d979cc3de45183fdb2e9a5a70551d6642fe5f3bbe53b1f9ff5b34e33,7fea874cd7d7447cfd2c50d0c6c5d37e194dd0e8376777874b33ad9a646b8fad,8015ad98152726c070f34918352791a71477607b3a012b37558404ac53739109,0.0,0.6730116670092565,True,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v1_correct_spotcheck,targeted audit set; NOT an IID sample of the 300
123,True,True,False,41f58eec0d2abe930b3e9bc1bb1b5137dbe0d39495184d0798e753f77754799c,e3ad783391c2df27cfab9f0fb8e8126dcc7ab2d8e42eb4077d8f735ae1abc27b,1435ab5ce5bc66694f841de1816be5261380598f8d2293c08f763e2619bbb4f4,0.5004024235381879,0.0,True,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v1_correct_spotcheck|v2_high_priority,targeted audit set; NOT an IID sample of the 300
124,False,True,True,edf4e86fd3b7a2180cb281444c9f76ed12cbd4277fa86b3d77a41e0d8cf7c02e,9f5d6c305a7c0c3f7f608533a0619056b062580bbc6baac971bff7e31b0bdcf4,29dfbd46a92ccc23d864740f163d10a61330c652cae8a6ab7bd58e85cf7e082b,1.6094379124341005,0.6730116670092565,True,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v1_correct_spotcheck,targeted audit set; NOT an IID sample of the 300
125,False,True,True,b875070096812536969e272fbac16d3bfca13195b7541e22f57ae1582e11304b,447797de9756bd193a838a5e30a13d8f9635e267587170d16462d18aded6817f,ca0f4c14ab3ba7084ea42b047c74ece1297880cbe71bf7d7dc22ee498c26fb33,1.3321790402101223,0.5004024235381879,False,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census|v2_high_priority,targeted audit set; NOT an IID sample of the 300
126,True,True,False,7091f4a4b1f22bf18b925a2d78c3fdac4b9d9d6630ec782aac9ff89d352dce0b,ad6df2a991ab4b2bade5fd1fe856f5a7a15d0e36fe395339f0e731256a815acd,b86ce15be89115361f77716c1a7843abd22e3f56b7c8089b926f2f7754246bc2,1.3321790402101223,0.0,False,True,2,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census|v2_high_priority,targeted audit set; NOT an IID sample of the 300
127,False,True,True,92e925732797070983f57aa5dc15eeec1e2d17220de783bc078e670366970a1f,79669e13ae3a1f84b330f947d27dadf2afc03ca5b1936f314d5b61bc8dc36e46,ec3cfda4554655bca28ad8bdf926715d23f7648bb79752cf0386449ef614cc95,0.5004024235381879,0.0,True,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v1_correct_spotcheck|v2_high_priority,targeted audit set; NOT an IID sample of the 300
128,False,True,False,0a728b31cc166604fe52868613575285580d60dba609446f631c511124221eee,853134c658c4a7ee8a963a2d1ff2bef671c171c35237831a0a7ea427a1364fbc,777dc106a38944830bf9030b55fc07642f9c443d02b96c1bcf754ceb3f097d39,0.0,0.0,True,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,False,,
129,False,True,True,e2c585af4a81d9b31e94701b862a568b9aab0f444c9612efaea44b00fd2e95cd,de3415c349374c1c4f01269764ddb2307b3a621602b9ceef9a87e6f85cae3919,5d0c32afc788143b65b301a093fd1f705e367def71a465d487731a94c62735bf,1.6094379124341005,0.5004024235381879,False,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,False,,
130,False,True,False,936fcd2cf62f1a4b4c80c7a2ae13c2e666439351aa7a212815ccbc6f4165ef6b,0c28ced7c2eaeab870e84f0ceb226d325f65434dd3b093393c1a3ac4c7728090,3362b42bb700d8770195ef763eb3ce5a762ba6f295d3c2b46e6455eab3381f26,0.9502705392332348,0.5004024235381879,False,False,1,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census,targeted audit set; NOT an IID sample of the 300
131,True,True,False,395653d4370b5d0767dc0d27cbaadd1f6882e9392fdd653258dba7f33f518d8a,d2364866b847f378c1c40e120b8e6c63cf4cd82a16470ee0fe2b8927183bca4e,ab64463031b9a6099d930d1def00d1bc5de5a3e5708302e1a5e69c8080e9b2cc,1.3321790402101223,0.0,False,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census,targeted audit set; NOT an IID sample of the 300
132,False,True,True,e9c8ff9b1381ccd3612916e7c5671daf04b177a2ee46f85257e6daaa671b2fe0,f789243cd47507aea045dc60d9fcba86a3f18625da16c4e1a599bca8f24bad83,10b11fda40d1b26db19de63c6846ba2f03aaf085a3d4bdd7d28443d72d4ac84e,0.6730116670092565,0.5004024235381879,False,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v1_correct_spotcheck|v2_high_priority,targeted audit set; NOT an IID sample of the 300
133,True,True,True,9bdef38f124365a42eb70b24f8d38ebbd76cdaacb032c1cd308fdf636c3a2bca,b6c73d357d34243d15644fbcb30658c76271adf8e2668039136c4426b8cdb117,5d058858a52b8a7dea605b054143b1e029e0e53e2f471e60eda448abab1f0ce8,1.6094379124341005,0.9502705392332348,False,True,0,1,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,False,,
134,True,True,True,a9aa09494b447d6e05ca4fcb49a242a37324cd7e942959084bafb50174e39e42,b4c97403c215229025143e3f300dcdda12b99bad8ae442401b6a0e680b5b620e,555fc2ccf118297de2ca7e3a9dbbbbbf9e533125c68b2484da66201b8c493d94,0.0,0.0,True,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,False,,
135,False,True,True,d70bac80e54748ed4f1ae661f90dbd116668ca0601f94c5096817422988abcb4,8d4caede0f8d4b1c074ac6407450684a8a19207ad8104dd98470a556d773973d,e8def362a026b53ce0aea7dc51d1005cf9559e6a52bc347f3f7397f43de5c373,0.9502705392332348,0.6730116670092565,True,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,False,,
136,False,True,True,70806e932b8540596d8ab66317e5ed5ee09319230f7cb4a440cc3370e4fbda61,c5c1e335a30fb19f651c34aad4ba06c1ecbbe25e08db299b672f752c33837247,58183f75950fa38337518d83be8f73f7d493e9e72aa5cc0cfc7a8b6efd78ff47,1.6094379124341005,0.0,False,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census,targeted audit set; NOT an IID sample of the 300
137,True,True,True,af9ee88cee72372b84d344ec81d008bfb0bf9ff0af6e0d119b9dd904a95b3320,832b60124c6582601a32d894b8fcbc9836d23e9082ce1664b098e441b1ff404d,f305cea4dd872bec6ec8c293061e73eecc09d5e73adf65576e70f6192372f088,0.9502705392332348,0.5004024235381879,True,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v1_correct_spotcheck,targeted audit set; NOT an IID sample of the 300
138,False,True,False,c716c8f5911b9ee70ede517241b2193da7653fe41da09b7e91a8ba1bd799fb48,d0f31207c53aaacf184b48548f562a4b20515f45a89bd73de0e14f154b8bc957,e5a7d6a010cc38ab5b036f59eb184ffcb9f161630a2c2250e9743d02b0a0912c,0.5004024235381879,0.0,False,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v1_correct_spotcheck|v2_high_priority,targeted audit set; NOT an IID sample of the 300
139,False,True,False,75f724e3c0624067c78d75da548cd839fd2796521ef8f47d4e7a98cb6fbb4860,34cd3d9cc2fb233bbf7f10b89be6b25269372e90317c4ad525ce57bc33bf8466,54cb6b77ecbb87924732639aa583fea86a189a330c843726620fbe2a9bc469e8,0.0,0.0,True,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,False,,
140,True,True,True,525be900e44521bc8cb474f85f94f53ffbe04eff9da28ba9d1ff8577ef31926d,8db36429adc187ba12c414372314753f902ee6ef8ba601f509ec4a1dbe099f45,6cf8b269eaaa024f6732ca7baa9787acc80f3a3c705ef7defd92d93ad47075bc,0.0,0.5004024235381879,True,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v1_correct_spotcheck|v2_high_priority,targeted audit set; NOT an IID sample of the 300
141,True,True,False,20db9873bbb836aba1450215906d1365bcd6f82a65f90ce31d756ba3547b2209,22b674082e1499b7bd7074e3d2996b47c8ee7a612cedb4c1f1b13949492989ff,9ddf22a526d5f41d743377407297a99696a39e2942321b62dd2d8149414798c9,0.0,0.5004024235381879,True,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v1_correct_spotcheck,targeted audit set; NOT an IID sample of the 300
142,True,True,False,99290aca31edfb21392380784623d4a60634cad808d688cddfd12b11b7a9ae19,2f73343b8de6a302269a848592b1dbc287dba7be0b13be2ee39e643c2bfbe905,58d7af0bcc77520b6c2d69b68abe04a4c995f4b40c10862e8370a91ac7fd2782,0.9502705392332348,0.0,False,True,3,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census|v2_high_priority,targeted audit set; NOT an IID sample of the 300
143,True,True,True,8ea3d3345915a4d598baf1d62f547f755cc81e79942a864880a2058bf8784fd7,16a432ca19d68e954d233b49b1e4dfb90a8111f5af4d480a67348d13e4413f03,13bee70304693828b0967cbaab5a7277a6129cf55d1f23f5add9e48dcad57691,0.0,0.5004024235381879,True,True,0,1,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v1_correct_spotcheck,targeted audit set; NOT an IID sample of the 300
